,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
28665,True,00:27 08/10/2018,,404,0.0,"@Roger60 Y este diario titulo que ""las brasileñas le habian puesto un freno al crecimiento de bolsonaro"" ... en cuanto los brasileños vieron a las resentidas feministas inmediatamente pensaron este es nuestro candidato.",https://www.lanacion.com.ar/2179480-elecciones-brasil-bolsonaro-quedo-paso-presidencia-pero,Lavite,Alberto Armendáriz,El Mundo,"Elecciones en Brasil: Bolsonaro obtuvo una contundente victoria, pero deberá ir al ballottage con Haddad",0.41866866,0.32094315,219,187
35489,False,18:08 09/10/2018,4.0,475,0.0,"MACRI, EL INFIERNO TE ESPERA PARA UNA LINDA ETERNIDAD, DIARIO LA NACION COMPLICE",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,acordemenor,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,0.36658293,0.32094315,80,68
27797,True,22:07 07/10/2018,,403,0.0,@ytun el call hablando de maduro en esta nota son como majul asustandonos  con denuncias repetidas sobre el buenito d hugo moyano.. lo sencunda Bulrrich ex carolina serrano y la oliveto una doberman sobre moyano con su dorima trabajando tambien con la bulrrich en el Estado..,https://www.lanacion.com.ar/2179484-elecciones-brasil-cautela-expectativa-positiva-gobierno-macri,olages garcia,Jaime Rosemberg,El Mundo,"Elecciones en Brasil: cautela y ""expectativa positiva"" en el gobierno de Macri",0.36414070000000004,0.31829193,275,229
39284,False,19:10 11/10/2018,1.0,534,0.0,"La gorda, en unos días, entrevistada en TN  va a decir que el tema de Garavano  fue una inteligente movida para evitar "" EL GOLPE"" que la izquierda estaba armando por los aumentos tarifarios... hará un guiño de ojos, a su personaje invisible que tiene a su izuiqerda, y el periodista dirá...""vamos  a los avisos publicitarios, Lilita, gracias por alcarar el tema""...",https://www.lanacion.com.ar/2180846-elisa-carrio-yo-no-pedi-renuncia-garavano,mbetuska,,Política,"Elisa Carrió: ""Yo no pedí la renuncia de Garavano, fue una broma""",0.33467636,0.314583,366,302
31000,False,17:17 08/10/2018,3.0,430,1.0,Iguacel dijo que el año que viene el  70%  pagaría una tarifa de 700 pesos mensuales  luego de estos aumentos que ya vienen...¿NINGUN PERIODISTA SE ACERCO A LA TARIMA PARA PEGARLE UN CACHETAZO POR TANTA  PERO TANTA MENTIRA?,https://www.lanacion.com.ar/2179692-iguacel-se-defendio-dijo-habrian-llovido-juicios,mbetuska,,Economía,"Iguacel se defendió: dijo que habrían ""llovido juicios"" al Estado si no aplicaba la suba a la tarifa del gas",0.45199229999999996,0.3032092,223,182
44115,False,16:36 15/10/2018,,636,2.0,"que impresionante negociado con el gas ! no olvidar,con el de la decada del 30,cuyo precio,costo nada mas ni nada menos que la vida de un legislador !.el sistema sigue vigente,que llenaria la pagina completa de este diario ! ahora le sigue  "" vaca muerta "",mañana continuara con la vaca viva ..!! si es que llegara a quedar alguna,pues todo se exporta, porque segun se dicen la economia se arreglara exportando !!.¿ no se animaran a exportar a tantos politicos inservibles  !!??? !!,ARGENTINA PARA EL MUNDO,EL GRAN JARDIN Y ABASTECEDOR DE TODA CLASE DE MATERIA PRIMA !! VAMOS POR 2 SIGLOS Y AUN CONTINUAMOS CON LA SUPER ASESORIA DE ""¿ NUESTROS AGENTES ""¿ CONTABLES "" ?.! VIVA LA TIMBA !",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,airusta,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",0.40535879999999996,0.29669014,686,565
1280,False,23:26 24/09/2018,,21,1.0,Ciudadano.mundial!?. LN si quieren ayudar al presi traten de no poner más estos títulos porque generando dos cosas. Por un lado gracia. mucha gracia... inmediatamente que uno termina de leer el título se ríe.. pero a carcajadas. Y lo segundo que genera es lástima por dignidad humana de una persona que deja de tener personalidad y como diría el famoso  Erich Fromm. se convierte en un autómata que  deja de ser un individuo  y de pensar por sí mismo al ser influenciado por el entorno.,https://www.lanacion.com.ar/2175272-mauricio-macri-lagarde-cena-gala-wall-street,gferreyra40,Rafael Mathus Ruiz,Política,Mauricio Macri saludó a Trump y cenó junto Lagarde en su gran agasajo en Wall Street,0.30617726,0.29669014,486,399
36212,False,22:19 10/10/2018,2.0,488,0.0,"Pésimo análisis del autor de la nota... de los 50$ que pagaba ese usuario de bajo consumo en 2016 por el gas, ¿cuánto por encima de esos 50$ ponía el estado argentino en la forma de subsidio?... no nos hagamos los giles, tamo?",https://www.lanacion.com.ar/2180464-polemica-gas-cuanto-aumento-factura-cada-usuario,Ossie_Mu,Pablo Fernández Blanco,Economía,Cuánto aumentó la factura de gas para cada usuario en la gestión de Macri,0.31629315,0.29669014,226,184
43201,False,16:34 14/10/2018,1.0,604,1.0,"Che, asi que el mercachifle y tendero este quiere ser posicionado como "" analista guru"" por este diario fundado por B Mitre?",https://www.lanacion.com.ar/2181719-diez-frases-marcos-galperin-cuadernos-macri-fmi,rperez207,,Economía,"Diez frases de Marcos Galperin: los cuadernos, la gestión de Macri, el acuerdo con el FMI y los impuestos",0.24027157,0.27899507,124,103
38204,False,14:33 11/10/2018,,519,0.0,"Cuando se escribe que el dólar baja o sube a nivel global, que nos quiere decir el periodista con esto?: que nuestro país sufre o se beneficia de la situación global? Periodista, nosotros en Argentina tenemos problemas financieros y económicos muy específicos y graves por cierto: brutal deficit fiscal, gasto publico fuera de control, inflación galopante, recesión económica feroz y un Gobierno, nuestro gobierno impotente y sin ideas para sacarnos de este pozo que cada día escarba un poco mas. Esta noticia del precio del dólar ya es irrelevante, ante los muy serios problemas sin resolver y sin idea de como hacerlo. Nuestra clase política TODA demuestra una inutilidad absoluta, para abordar, entender y explicar al Pueblo argentino la Verdad y de ahi acordar como empezar a transitar 30 años de Ajuste, Austeridad y Seriedad en la forma de gobernar y vivir los argentinos.",https://www.lanacion.com.ar/2180726-dolar-hoy-cotizacion-jueves-banco-central-bcra,RRRIOS,,Economía,El dólar cerró debajo de los $38 y está en el nivel más bajo en casi 40 días,0.3598898,0.27729349999999997,878,735
15405,False,17:07 01/10/2018,,218,0.0,LN cada vez más capcioso con sus titulares: este es hilarante directamente.  Ya no hay respeto....jajjajja,https://www.lanacion.com.ar/2177422-tasa-del-67-leliq-banco-central-coloco,locomanu,,Economía,El Banco Central comenzó a aspirar pesos: captó $71.060 millones a una tasa de 67%,0.1881361,0.27501968,106,90
61041,False,10:15 21/10/2018,,823,1.0,es una nota paga ?Cual es trasfondo del negocio de esta chica Quienes la manejan ??,https://www.lanacion.com.ar/2183819-camila-cabello-hizo-bailar-emocionar-sus-seguidores,carlos_gnoatto,Tamara Talesnik,Espectáculos,Camila Cabello hizo bailar y emocionar a sus seguidores en el DirecTV Arena,0.19572419,0.26993534,83,68
65273,False,14:01 23/10/2018,2.0,891,0.0,El agradecimento debería ser para este diario y para clarín,https://www.lanacion.com.ar/2184454-mauricio-macri-agradecio-quienes-le-pusieron-hombro,novenopiso,,Política,"Mauricio Macri agradeció a quienes ""le pusieron el hombro a semejante depreciación de la moneda""",0.24119474,0.26628354,59,50
10900,True,19:33 30/09/2018,,175,0.0,"@egonzalez138 y no es el único; son demasiados para mi gusto, y LN se ambarra con darles tanta prensa  éstos y las damiselas, como diría Quevedo, hermanitas del pecar, en su libro escritos burlescos",https://www.lanacion.com.ar/2176857-jose-luis-gioja-presupuesto-llevense-papeles-traigan,cachito2109,,Política,"José Luis Gioja, sobre el presupuesto: ""Llévense los papeles y traigan una propuesta nueva""",0.34434298,0.26495853,198,164
33940,False,20:29 09/10/2018,3.0,471,1.0,"que se puede esperar del abogado del diablo rosen...del abogado de clarin.....nada bueno, por supuesto.
en esta lo banco al dr lorenzeti",https://www.lanacion.com.ar/2180135-lorenzetti-acuso-rosenkrantz-generar-clima-tension-temor,JamesJohnJoyce,,Política,"Lorenzetti le contestó a Rosenkrantz: habló de ""mediocridad"" y de generar un ""clima de tensión y temor""",0.18189782,0.26184535,139,119
56844,False,21:36 19/10/2018,5.0,757,4.0,"Dos dudas. Primera: ¿Qué méritos hizo Khashoggi como periodista para ingresar al Washington Post?  Dos: ¿A qué fue al consulado, sabiendo cuál era su situación política en Arabia Saudita? Es como se Salman Rushdie se presentara en algún consulado iraní a solicitar visa de turista !!!!!!Qué raro no ????!!!!!!!",https://www.lanacion.com.ar/2183433-arabia-saudita-confirmo-periodista-jamal-khashoggi-murio,gonoya,,El Mundo,Arabia Saudita confirmó que el periodista Jamal Khashoggi murió en el consulado de Estambul,0.3423047,0.26179236,310,261
27748,True,05:24 08/10/2018,9.0,402,0.0,"@IldefonsoZamora Estoy muy de acuerdo con lo que usted ha dicho y esta muy bien explicado lo que esta pasando en la mayoria de los medios de comunicacion, no solo de Argentina, sino del mundo. Me decepciona muchoa La Nacion que siempre considere un diario relativamente neutral. ",https://www.lanacion.com.ar/2179487-para-america-latina-impacto-triunfo-bolsonaro-puede,agusjau,Daniel Lozano,El Mundo,"Para América Latina, el impacto de un triunfo de Bolsonaro puede ser sísmico",0.21359633,0.26024893,279,232
4547,False,00:26 26/09/2018,1.0,57,0.0,que raro esta notita en este diario...,https://www.lanacion.com.ar/2175512-en-caballito-paro-no-se-sintio-comercios,ss2016,Víctor Pombinho Soares,Sociedad,En Caballito el paro no se sintió: los comercios abrieron como todos los días,0.15335707,0.26018777,38,32
63865,False,18:01 23/10/2018,,872,0.0,"NAAAAAA... LN TRATANDO DE ENCONTRARLE EL LADO POSITIVO A UNA NOTICIA TRISTÍSIMA...!!! JAJAJAJAJAJA...
El superavit se logró con una RECESIÓN tremenda, una INFLACIÓN peor y un dolar altísimo!!! Los consumidores no podemos comprar ni un cachibache chino en un ""Todo x $2""!!!",https://www.lanacion.com.ar/2184495-comercio-exterior-comercial-exportaciones,Brutal_Blackened,Francisco Jueguen,Economía,"Con el nuevo dólar, septiembre registró el primer superávit comercial del año",0.32065040000000006,0.25872567,275,235
36348,False,18:48 10/10/2018,,488,0.0,Que guasada esta nota por favor!!!!!!!! ,https://www.lanacion.com.ar/2180464-polemica-gas-cuanto-aumento-factura-cada-usuario,xraiss,Pablo Fernández Blanco,Economía,Cuánto aumentó la factura de gas para cada usuario en la gestión de Macri,0.14725268,0.25872567,40,34
19302,True,19:16 02/10/2018,,267,0.0,"@Lavite @Roger60 Si lo publican, pór que lo publican. Si no, por que no.",https://www.lanacion.com.ar/2177721-los-estudiantes-del-buenos-aires-dicen-hubo,arabar55,Federico Acosta Rainis,Sociedad,Los estudiantes del Buenos Aires dicen que hubo denuncias de violencia ignoradas,0.22675584,0.25872567,72,59
14406,False,12:12 30/09/2018,,210,0.0,"Si no estuviesen desnudas esta nota tendría cero comentarios, muy buena campaña.",https://www.lanacion.com.ar/2177053-a-todas-nos-puede-pasar-famosas-posaron,pensacritico,,Sociedad,"""A todas nos puede pasar"": famosas posaron en una campaña contra el cáncer de mama",0.14081714,0.25872567,80,69
21675,False,12:28 06/10/2018,8.0,311,7.0,"Argentinos hermanos, no se guien por lo que diz La Nacion. Este jornal es de izquierda! Eso está clarísimo! Bolsonaro no es homofobico, tanpoco es en contra mujeres. Soy mujer y independiente y mi voto es 17!",https://www.lanacion.com.ar/2178548-bolsonaro-vs-haddad-dos-estilos-pugna-elecciones,silfide,,El Mundo,"Bolsonaro vs. Haddad, dos estilos en pugna en las elecciones de Brasil",0.33392150000000004,0.25547025,208,172
32070,False,17:52 08/10/2018,,443,22.0,"Ignorancia manifiesta en temas jurídicos en los foristas que pululan azarosos por esta nota.....leen procesamiento, y se excitan creyendo que CFK irá a la cárcel......NO mis estimados contertulios, pues muy lejos está de ello, ya que el procesamiento es solo una etapa muy primaria de toda causa judicial, donde se presume inocencia mientras no se demuestre lo contrario, con pruebas físicas, las que a la fecha, no las hay....solo presunciones, aunque puedan ser fundadas. Punto.",https://www.lanacion.com.ar/2179723-confirman-procesamiento-cristina-kirchner-sus-hijos-causa,vicente_roth,,Política,Confirman el procesamiento de Cristina Kirchner y sus hijos en la causa Hotesur,0.28317043,0.25331038,480,406
56385,False,16:53 19/10/2018,,756,0.0,"en infobae estanm los macristas arrepentidos

aca solo esta mrce44 y 2 mas",https://www.lanacion.com.ar/2183320-federici-uif-el-pais-estuvo-gobernado-organizacion,volx,Ignacio Federico,Economía,"Federici, de la UIF: ""El país estuvo gobernado por una organización criminal destinada a lucrar""",0.20477729,0.25118285,80,69
60514,True,18:55 21/10/2018,,818,1.0,@BorgesAlvarez Y BUEH. ESTAS LEYENDO LN. DA GRACIAS QUE ENTENDISTE DE QUE ESTABAN TRATANDO DE HABLAR.,https://www.lanacion.com.ar/2183826-caravana-inmigrantes-donald-trump-honduras-guatemala-mexico,cbreitor1,,El Mundo,"La caravana de inmigrantes desafía a Trump, cruza a México de forma ilegal y sigue hacia EE.UU.",0.17079282,0.24997261,101,86
38698,False,04:49 12/10/2018,5.0,533,0.0,"La causa por ""extorsión y asociación ilícita""  es grave, lo que me parece leve es el embargo preventivo 75000 a100.000 $.  No me olvido de los infames bloqueos a  los talleres de LA NACIÓN y EL CLARIN durante el proceso kirchner.    Hay que  auditar  contablemente¡ a  todo el sindicato y fundamentalmente   la obra social,  y todo el colegiado de dirigentes  del mismo.",https://www.lanacion.com.ar/2180920-procesan-cupula-camioneros-extorsion,cangallo2600,,Política,Procesan a miembros de la cúpula de Camioneros por extorsión,0.27193442,0.23949993,370,296
35118,True,19:40 09/10/2018,,475,0.0,"@ghriva Salió en este diario... Estaba con Miceli... Que raro que no lo hayas visto, te la pasás todo el día paseando por las notas... ""No hay peor ciego que el que no quiere ver""....",https://www.lanacion.com.ar/2180053-la-oposicion-convoca-sesion-anular-aumento-gas,zernyx,Gabriel Sued,Política,La oposición convoca a una sesión para anular el aumento en el gas,0.18633735,0.23895027,183,149
47357,False,09:56 17/10/2018,6.0,672,0.0,Muchos padres olvidan que sus hijos son SERES HUMANOS DIGNO DE RESPETO... acá está la prueba: Sofía NO QUIERE que la muestren y permiten que este diario publique...,https://www.lanacion.com.ar/2182301-margarita-suar-le-prohibio-su-padres-suban,Merlina7491,,Espectáculos,Margarita Suar le prohibió a sus padres que suban fotos de ella a las redes,0.18517062,0.23878843,164,137
57309,False,23:05 19/10/2018,4.0,776,2.0,un nene de 7mo grado redacta mejor que el autor de esta nota.,https://www.lanacion.com.ar/2183360-llavallol-familia-resistio-entradera-mato-dos-delincuentes,juez80,,Sociedad,Llavallol: una familia resistió una entradera y mató a dos delincuentes,0.17788374,0.23806232,61,49
63321,True,17:51 22/10/2018,1.0,861,1.0,"@amazona2 clarin miente...debería saberlo, ya.",https://www.lanacion.com.ar/2184183-ricardo-jaime-cumplira-pena-cuatro-anos-enriquecimiento,JamesJohnJoyce,Hernán Cappiello,Política,Ricardo Jaime cumplirá una pena de cuatro años por enriquecimiento ilícito y pagará una multa de $13 millones,0.10126688,0.23790509,46,42
42358,False,14:41 13/10/2018,1.0,589,0.0,Gracias la nacion por la Foto de un corrupto¨¨¨¨!!!,https://www.lanacion.com.ar/2181515-daniel-scioli-termino-hospital-golpe-partido-futsal,juanjorgesalzman,,Política,Daniel Scioli terminó en el hospital por un golpe en un partido de futsal,0.12865041,0.23785551,51,43
12100,False,16:28 30/09/2018,,186,5.0,"Leo esta nota y ne da bronca; Pero leo la nota de Jorge Fernández Díaz, y digo Sigo votando csmbirmos.",https://www.lanacion.com.ar/2177122-ypf-aumento-sus-naftas,ElRenegado,,Economía,"YPF y Shell se sumaron al aumento de las naftas, con incrementos de 8% y 9%",0.16987826,0.23715845,102,83
51712,False,19:29 17/10/2018,,711,0.0,"ja,ja,ja,ja,ja entre las declaraciones de la camaño,y la candidatura ( expresión de deseos de la Donda hoy en infobae) para presidente,,, el apoyo de la iglesia a los moyanos,,,ect,, is to much,,, difícil digestión,,,,que país mi país,paisano,!",https://www.lanacion.com.ar/2182602-dividido-peronismo-festeja-dia-lealtad-actos-masivos,aldina,,Política,"Con críticas al Gobierno y llamados a la unidad, el peronismo festeja dividido el Día de la Lealtad",0.30977228,0.23692644,244,208
